addr,location,agency,_X,_Y
"서울특별시 강남구 일원로 90, 밀알학교 (일원동)",학교 2층 교무실,밀알학교,127.0820717,37.48578157
서울특별시 양천구 가로공원로 101,1층 데스크,서서울어르신복지관,126.8272361,37.53592898
서울특별시 용산구 청파로49길 6,1층 민원실,청파동주민센터,126.9698725,37.54547787
"서울특별시 노원구 광운로 20, 광운대학교 (월계동)",건강센터 내부,광운대학교,127.0588224,37.62014716
서울특별시 동작구 상도로 369 숭실대학교 (상도동),학생회관 5층 출입구,숭실대학교,126.955137,37.49653223
서울특별시 용산구 후암로 32-6,1층 민원실,후암동주민센터,126.9781529,37.54869922
"서울특별시 양천구 목동동로 87, 양천구민체육센터 (신정동)",1층 로비,양천구시설관리공단(양천구민체육센터),126.8644111,37.51647652
"서울특별시 강남구 역삼로 541, 휘문중고등학교 (대치동)",2층 교무실앞,휘문고등학교,127.0613935,37.50476137
서울특별시 도봉구 마들로 656,도봉구청 1층 로비 건강계단 옆(민원실 옆),도봉구청,127.0471316,37.6687165
"서울특별시 강남구 테헤란로 152 (역삼동, 강남파이낸스센터)",26층 정문출입구,유엘코리아,127.0365091,37.50002436
서울특별시 구로구 구로동로 148(구로동),본관 2층 수납 옆,고대구로병원,126.8847007,37.49112255
서울특별시 강동구 올림픽로 702,1층 여자화장실 앞,강동구립해공도서관,127.1255359,37.54394332
서울특별시 용산구 서빙고로 137,전시동 동관2층 에스컬레이터 옆,국립중앙박물관,126.9825451,37.52465066
서울특별시 송파구 강동대로3길 5,1층 행정팀 앞,풍납종합사회복지관,127.1138508,37.52772815
서울특별시 영등포구 여의대로 38,9층 고객접견실 앞,금융감독원,126.9214217,37.52308261
"서울특별시 강남구 헌릉로757길 35, 성모자애 장애인 복지관 (율현동)",1층 엘리베이터옆,성모자애복지관,127.1196131,37.46931067
"서울특별시 중구 필동로1길 30, 동국대학교 (필동3가)",본관1층 건강증진센터,동국대학교,126.998003,37.55817644
서울특별시 강남구 영동대로131길 26 (청담동),1층 로비,강남청소년수련관,127.0540443,37.52046886
서울특별시 용산구 두텁바위로 25,1층 민원실,남영동주민센터,126.9748247,37.54577401
"서울특별시 송파구 올림픽로 240, 롯데호텔 (잠실동)",지하2층 의무실,(주)호텔롯데롯데호텔월드,127.0953685,37.51096772
서울특별시 송파구 양재대로 897,1층현관,가락종합사회복지관,127.1068973,37.49556634
"서울특별시 노원구 덕릉로 662(중계동, 주공3단지아파트)",(중계4동) 2층 사무실 안쪽 입구 옆,중계종합사회복지관,127.0756802,37.65628778
"서울특별시 강남구 테헤란로 152(역삼동, 강남파이낸스센터)",22층 까페테리아입구,구글코리아,127.0365091,37.50002436
서울특별시 마포구 만리재로 74,관리사무소,신공덕2차삼성래미안아파트(임대),126.9581533,37.54702907
서울특별시 송파구 올림픽로 424 올림픽공원 실내테니스장,실내테니스경기장 1층 회원안내실,올림픽공원실내테니스장,127.1284298,37.51707219
서울특별시 강동구 동남로 870,1층 매표소 옆,강동아트센터,127.1573421,37.55122009
"서울특별시 서초구 신반포로 176, 센트럴시티 (반포동)",지하1층 보안실,JW메이어트호텔,127.002794,37.50421378
서울특별시 서초구 강남대로 273 해성산업,현관입구,해성산업(송남빌딩),127.0319418,37.48752522
"서울특별시 서초구 신반포로 지하 188, 강남고속터미널역 (반포동)",대합실 B1층,9호선고속터미널역,127.0044424,37.50464705
서울특별시 용산구 서빙고로 137,전시동1층 응급대기실,국립중앙박물관,126.9825451,37.52465066
"서울특별시 강남구 언주로57길 31, 도곡중학교 (도곡동)",보건실 앞,도곡중학교,127.0452181,37.49230741
서울특별시 동작구 노량진로22길 60,관리사무소,본동SH빌아파트,126.9496893,37.51078895
서울특별시 용산구 한강대로38길 28,2층 민원실,한강로동주민센터,126.9692278,37.52814019
서울특별시 영등포구 여의대로 38,1층 금융민원센터 앞,금융감독원,126.9214217,37.52308261
"서울특별시 노원구 노원로1나길 10, 공릉청소년문화정보센터 (공릉동)",(공릉2동) 1층 사무실 앞,공릉청소년문화정보센터,127.0830474,37.62151605
서울특별시 강남구 학동로95길 51 (청담동),로비 앞,청담스포피아,127.0527615,37.52228114
서울특별시 서초구 서초중앙로 157 고등법원 접수실,서관2층 고등법원 접수실,서울고등법원,127.0125352,37.49695068
서울특별시 강남구 언주로173길 20 (신사동),의료기관 4층 투석실 내,세실내과의원,127.0318387,37.52813728
서울특별시 영등포구 대림로23길 25 대림2동자치센터,1층 민원실 출입구 근처,대림2동주민센터,126.8982493,37.49273726
서울특별시 마포구 새창로8길 72,관리사무소 내부,도화2차현대임대아파트,126.9525202,37.53828974
서울특별시 용산구 신흥로 90,민원실 내부,용산2가동주민센터,126.9855696,37.54607278
"서울특별시 강남구 영동대로128길 59, 봉은중학교 (삼성동)",보건실 앞,봉은중학교,127.0620243,37.51897723
서울특별시 송파구 올림픽로 424 올림픽공원 골프연습장,중앙공급실 지하 1층 안내데스크,올림픽공원 체조경기장,127.1284298,37.51707219
"서울특별시 동작구 보라매로 70 (신대방동, 보라매e편한세상아파트)",관리사무소,보라매e편한세상,126.9280334,37.49529454
서울특별시 구로구 구로동로 148(구로동),본관 1층 내부 정문 옆,고대구로병원,126.8847007,37.49112255
"서울특별시 강남구 압구정로 127, 현대고등학교 (압구정동)",1층 중앙현관,현대고등학교,127.0223767,37.52547916
서울특별시 구로구 중앙로3길 18-8 고척1동주민센터 (고척동),청사 건물 외벽,고척1동주민센터,126.8627871,37.50040209
서울특별시 영등포구 영등포로84길 24-5 신길1동주민센터,주민센터 내 민원인 팩스 옆에 설치,신길1동주민센터,126.9214401,37.51116503
서울특별시 도봉구 시루봉로15라길 59-9,정문 출입구 앞내부,방학동어르신복지관,127.0322152,37.67059615
서울특별시 동작구 만양로3길 78 신동아리버파크 (노량진동),제2관리사무소,신동아리버파크,126.9406502,37.50618204
서울특별시 송파구 올림픽로12길 12,1층로비,잠실종합사회복지관,127.0827793,37.51056518
서울특별시 용산구 회나무로13길 58,민원실 내부,이태원2동주민센터,126.9901957,37.54190427
서울특별시 영등포구 디지털로 441 대림제1동주민센터,1층 민원실 출입구 옆,대림1동주민센터,126.906195,37.49538509
서울특별시 용산구 대사관로5길 1,1층 민원실,한남동주민센터,127.0005003,37.53457255
"서울특별시 강남구 영동대로 513, 코엑스 (삼성동)",아셈타워 1층,코엑스,127.0591588,37.51182421
서울특별시 서대문구 증가로10길 28,1층 정문 왼쪽 벽,남가좌2동주민센터,126.9238686,37.57843729
서울특별시 영등포구 문래로28길 15 문래동주민센터,1층 민원봉사실 내부 입구 좌측면,문래동주민센터,126.8995224,37.51710911
서울특별시 도봉구 도봉로 지하 486-1,쌍문역 대합실,4호선 쌍문역,127.0348795,37.64884847
서울특별시 도봉구 도봉로 552,1층 사무실,도봉구민회관,127.0386917,37.65418763
"서울특별시 구로구 도림천로 477, 구로디지털단지역 (구로동)",가게이트 오른쪽벽면개찰구 옆,2호선 구로디지털단지역,126.9014945,37.48531396
"서울특별시 강남구 압구정로 225, 압구정중학교 (압구정동)",보건실 앞,압구정중학교,127.0330022,37.53024204
"서울특별시 강남구 선릉로 207, 중대부속고교 (도곡동)",2층 복도 행정실 앞,중앙대학교사범대학부속고등학교,127.0521124,37.49190651
서울특별시 도봉구 도봉로169가길 52,1층 사랑방,도봉동어르신복지관,127.0435797,37.68212545
서울특별시 용산구 백범로 350 원효로1동 주민센터,원효로제1동주민센터 민원실 내,원효로1동주민센터,126.967628,37.53724205
서울특별시 영등포구 양평로20길 8-1 양평2동주민센터,민원실,양평2동주민센터,126.895929,37.53774972
서울특별시 강북구 도봉로 지하 50 미아사거리역,"B1층 2,3,4,5번출구 대합실 안내부스 우측 벽면",미아사거리역,127.0300982,37.61328612
서울특별시 도봉구 마들로 668,6층 사무실 입구,도봉서원종합사회복지관,127.0465332,37.66967412
서울특별시 도봉구 시루봉로 62-7,민원실 입구 홍보물 배치대 뒤편 무인발급기 옆,쌍문4동주민센터,127.0283979,37.65645254
서울특별시 영등포구 신길로42길 1 신길4동주민센터,주민센터 내부 민원인 대기장소,신길4동주민센터,126.9113578,37.50844991
서울특별시 용산구 청파로83길 26,4층 종합사무실과 상담실 사이,청파노인복지관,126.9676984,37.55200918
"서울특별시 강남구 봉은사로81길 16, 서울정애학교 (삼성동)",1층 보건실앞,서울정애학교,127.0543999,37.51432565
서울특별시 동작구 상도2동 414-8,108동 10-17경비실,상도건영아파트(임대),126.9486677,37.50641238
서울특별시 도봉구 방학로12길 28,3층,도봉여성센터,127.0303035,37.66320573
서울특별시 마포구 독막로 268,관리사무소 내부,대흥동태영임대아파트,126.9428786,37.54566185
서울특별시 강북구 삼양로54길 68 강북청소년문화정보도서관 (미아동),2층 로비,강북청소년문화정보센터,127.0215511,37.62307369
서울특별시 도봉구 우이천로 220-1(창동),3층 사무실,창동어르신복지관,127.03459,37.63893712
"서울특별시 도봉구 노해로69길 132, 창동운동장 및 문화체육센터 (창동)",지하 수영장,창동문화체육센터,127.0507049,37.65811695
"서울특별시 강북구 솔샘로 159 벽산라이브파크아파트 제2관리사무소 (미아동, 벽산라이브파크)",202동 경비실앞,벽산라이브파크아파트(제2관리사무소),127.0118734,37.62083478
서울특별시 강북구 도봉로 지하 338 수유역 (수유동),"B1층 1, 8번 출구 통로 사이",수유역,127.0253566,37.63774482
서울특별시 도봉구 도봉로 964-40,도봉산역 대합실(7호선),7호선 도봉산역,127.0465354,37.68913208
서울특별시 도봉구 노해로44길 9,1층 민원실 에어컨 옆,쌍문3동주민센터,127.0279223,37.64898397
서울특별시 구로구 고척로45길 31 고척도서관 (고척동),1층 안내실,고척도서관,126.8530516,37.50534626
"서울특별시 구로구 고척로60길 30 (고척동, 벽산베스트블루밍아파트)",관리사무소,고척벽산베스트블루밍아파트,126.8593369,37.50432774
서울특별시 도봉구 시루봉로 133,1층 로비,도봉실버센터,127.0269928,37.66292751
서울특별시 도봉구 도봉로175길 10,사무실,무수골 도서관,127.0428718,37.68298889
서울특별시 강북구 오현로 117 강북오동골프클럽,1층 정문 우측 벽면,오동골프클럽,127.0363443,37.6226361
"서울특별시 영등포구 대방천로 258, 보라매 골프존 3층 (신길동)",보라매골프존 3층,신길6동주민센터,126.9194423,37.49849751
서울특별시 도봉구 덕릉로62길 89,2층 화장실 옆,창3동주민센터,127.042922,37.63809089
서울특별시 도봉구 덕릉로 329,사무실,창동종합사회복지관,127.0455065,37.64483477
서울특별시 영등포구 여의동로 지하 343,B1층 게이트 안쪽,5호선 여의나루역,126.9328645,37.52708604
서울특별시 도봉구 도봉로169나길 22,민원실,도봉1동주민센터,127.043413,37.67869073
"서울특별시 도봉구 마들로 656, 도봉구청 (방학동)",도봉구청지하 헬스장 내,도봉구청,127.0471316,37.6687165
"서울특별시 구로구 천왕로 92  (오류동, 천왕이펜하우스2단지)",정문경비 1초소,천왕이펜하우스2단지아파트,126.8381945,37.48483842
서울특별시 도봉구 시루봉로 94,1층 대형폐기물 접수창구 옆,방학3동주민센터,127.0280092,37.65917301
서울특별시 영등포구 당산로41가길 7 당산2동주민센터,2층 민원실,당산2동주민센터,126.8973488,37.53101308
서울특별시 도봉구 노해로69길 151  (창동),1층로비,도봉아이나라도서관,127.0495075,37.65904707
서울특별시 강북구 삼양로 299 수유문화정보도서관,4층 로비,수유문화정보도서관,127.0175585,37.63005002
서울특별시 도봉구 노해로 147,출입구 앞 정수기 위쪽에 설치됨,쌍문1동주민센터,127.0260506,37.64803728
